Date,Average Price,Volume
31-07-2009,6.253214120864868,7630000
03-08-2009,6.3607141971588135,8444100
04-08-2009,6.340357303619385,8518300
05-08-2009,6.317857027053833,6419700
06-08-2009,6.263928413391113,7716100
07-08-2009,6.368214011192322,9181200
10-08-2009,6.470357298851013,7541800
11-08-2009,6.566428899765015,5896100
12-08-2009,6.584643006324768,6157200
13-08-2009,6.574643015861511,5263300
14-08-2009,6.461428761482239,7927500
17-08-2009,6.185713887214661,6272000
18-08-2009,6.183571696281433,4278400
19-08-2009,6.36214280128479,9780400
20-08-2009,6.423571586608887,6836900
21-08-2009,6.466428756713867,8526000
24-08-2009,6.421071529388428,7900900
25-08-2009,6.372143030166626,7168700
26-08-2009,6.315357446670532,5680500
27-08-2009,6.227143049240112,9686600
28-08-2009,6.345714569091797,7205100
31-08-2009,6.272142767906189,5678400
01-09-2009,6.121428847312927,10955000
02-09-2009,5.9832141399383545,6498100
03-09-2009,5.798928618431091,19494300
04-09-2009,5.791785717010498,8542100
08-09-2009,5.90749979019165,7308000
09-09-2009,6.0714287757873535,17747100
10-09-2009,6.223928809165955,10404100
11-09-2009,6.168928742408752,6797700
14-09-2009,6.109285473823547,5656700
15-09-2009,6.326071619987488,10293500
16-09-2009,6.5835713148117065,12653200
17-09-2009,6.63785719871521,6533100
18-09-2009,6.66785728931427,12318600
21-09-2009,6.737143039703369,8175300
22-09-2009,6.826785564422607,6386800
23-09-2009,6.771071076393127,5079900
24-09-2009,6.682142734527588,3733800
25-09-2009,6.625,4308500
28-09-2009,6.590000152587891,9012500
29-09-2009,6.613928556442261,9739800
30-09-2009,6.628214240074158,6714400
01-10-2009,6.450714588165283,8479800
02-10-2009,6.406785368919373,5773600
05-10-2009,6.461428642272949,8050000
06-10-2009,6.548214316368103,6304900
07-10-2009,6.598214387893677,3904600
08-10-2009,6.605000138282776,6747300
09-10-2009,6.6532142162323,4810400
12-10-2009,6.670714259147644,7390600
13-10-2009,6.623214244842529,4514300
14-10-2009,6.772857308387756,7655200
15-10-2009,6.994285583496094,18520600
16-10-2009,7.015357255935669,8269100
19-10-2009,7.112500309944153,5580400
20-10-2009,7.109999895095825,7756000
21-10-2009,6.934285521507263,6847400
22-10-2009,6.963571548461914,8807400
23-10-2009,7.568928837776184,50787800
26-10-2009,7.953571677207947,11316200
27-10-2009,7.821428179740906,9258900
28-10-2009,7.738928556442261,11095000
29-10-2009,7.76285719871521,9852500
30-10-2009,7.778213977813721,9387700
02-11-2009,7.641428470611572,5878600
03-11-2009,7.636785626411438,10738000
04-11-2009,7.758928656578064,7728000
05-11-2009,7.883928298950195,13412700
06-11-2009,7.887143015861511,12005000
09-11-2009,8.064642786979675,8535100
10-11-2009,8.266428470611572,13188000
11-11-2009,8.460000038146973,10472000
12-11-2009,8.411785364151001,5187000
13-11-2009,8.375356912612915,5477500
16-11-2009,8.5221426486969,8026200
17-11-2009,8.584999799728394,9716700
18-11-2009,8.708214282989502,6591200
19-11-2009,8.638214111328125,4040400
20-11-2009,8.500357151031494,7789600
23-11-2009,8.639999866485596,4853100
24-11-2009,8.448928594589233,10400600
25-11-2009,8.483928680419922,7613900
27-11-2009,8.156785726547241,5754700
30-11-2009,8.296785593032837,9074800
01-12-2009,8.257857084274292,13823600
