Date,Average Price,Volume
06-11-1980,4.462962865829468,132975
07-11-1980,4.412037014961243,111375
10-11-1980,4.439814805984497,106650
11-11-1980,4.490740776062012,56025
12-11-1980,4.541666865348816,61425
13-11-1980,4.685184955596924,139725
14-11-1980,4.675925970077515,50625
17-11-1980,4.606481432914734,97875
18-11-1980,4.569444417953491,62100
19-11-1980,4.481481552124023,182250
20-11-1980,4.412036776542664,98550
21-11-1980,4.379629850387573,537975
24-11-1980,4.370370507240295,74250
25-11-1980,4.407407283782959,62100
26-11-1980,4.402777552604675,43200
28-11-1980,4.3935182094573975,45900
01-12-1980,4.365740776062012,49950
02-12-1980,4.337962985038757,54675
03-12-1980,4.319444298744202,110025
04-12-1980,4.342592716217041,55350
05-12-1980,4.333333373069763,58725
08-12-1980,4.328703761100769,91125
09-12-1980,4.277777671813965,159300
10-12-1980,4.319444417953491,55350
11-12-1980,4.305555582046509,150525
12-12-1980,4.305555462837219,95175
15-12-1980,4.319444298744202,56025
16-12-1980,4.35185182094574,72900
17-12-1980,4.462962985038757,176850
18-12-1980,4.634259343147278,622350
19-12-1980,4.638888716697693,1289925
22-12-1980,4.689815044403076,322650
23-12-1980,4.662037253379822,230850
24-12-1980,4.634259462356567,217350
26-12-1980,4.643518447875977,18900
29-12-1980,4.638888955116272,141750
30-12-1980,4.615740776062012,319275
31-12-1980,4.694444537162781,146475
02-01-1981,4.754629731178284,263250
05-01-1981,4.9722219705581665,192375
06-01-1981,4.981481432914734,110025
07-01-1981,4.777777552604675,450900
08-01-1981,4.865740656852722,239625
09-01-1981,5.009259223937988,569025
12-01-1981,5.1712963581085205,711450
13-01-1981,5.240740776062012,226800
14-01-1981,5.268518567085266,459675
15-01-1981,5.342592477798462,720900
16-01-1981,5.407407522201538,1165725
19-01-1981,5.300925970077515,140400
20-01-1981,5.282407522201538,145125
21-01-1981,5.1759257316589355,69525
22-01-1981,5.180555462837219,89100
23-01-1981,5.166666865348816,128925
26-01-1981,5.138888835906982,407700
27-01-1981,5.162037014961243,97200
28-01-1981,5.152777791023254,427950
29-01-1981,5.120370507240295,130950
30-01-1981,5.097222328186035,311175
02-02-1981,5.074073910713196,205200
03-02-1981,5.199073910713196,460350
04-02-1981,5.2222219705581665,132300
05-02-1981,5.300925850868225,272025
06-02-1981,5.240740776062012,413775
09-02-1981,5.236111164093018,597375
10-02-1981,5.365740776062012,343575
11-02-1981,5.388888716697693,548775
12-02-1981,5.486111283302307,608175
13-02-1981,5.444444417953491,753300
17-02-1981,5.416666626930237,359775
18-02-1981,5.4398146867752075,305775
19-02-1981,5.407407522201538,200475
20-02-1981,5.425925850868225,307800
23-02-1981,5.4722219705581665,473850
24-02-1981,5.481481313705444,53325
25-02-1981,5.569444298744202,1222425
26-02-1981,5.629629731178284,344250
27-02-1981,5.625,257175
02-03-1981,5.5833330154418945,132300
03-03-1981,5.5509257316589355,104625
04-03-1981,5.587962746620178,447525
05-03-1981,5.592592477798462,136350
06-03-1981,5.5833330154418945,345600
09-03-1981,5.513888716697693,286875
10-03-1981,5.615740656852722,245700
11-03-1981,5.638888955116272,391500
12-03-1981,5.634259462356567,151875
13-03-1981,5.6990742683410645,255150
16-03-1981,5.787037253379822,544725
17-03-1981,5.870370507240295,360450
18-03-1981,5.958333253860474,525825
19-03-1981,5.981481671333313,1138725
20-03-1981,5.981481552124023,579825
23-03-1981,5.893518567085266,410400
24-03-1981,5.907407283782959,671625
25-03-1981,5.865740776062012,259875
26-03-1981,5.865740776062012,347625
27-03-1981,5.8148146867752075,281475
30-03-1981,5.847222208976746,79650
31-03-1981,5.921296238899231,170775
01-04-1981,5.962962985038757,271350
02-04-1981,5.944444417953491,203175
03-04-1981,5.912037014961243,283500
06-04-1981,5.879629731178284,378000
07-04-1981,5.89814829826355,118800
08-04-1981,5.907407283782959,161325
09-04-1981,5.962963104248047,297675
10-04-1981,6.0138890743255615,221400
13-04-1981,5.953703761100769,205200
14-04-1981,5.972222328186035,364500
15-04-1981,6.004629850387573,197100
16-04-1981,6.069444417953491,159975
20-04-1981,6.106481313705444,494775
21-04-1981,6.129629611968994,106650
22-04-1981,6.129629373550415,69525
23-04-1981,6.134259223937988,239625
24-04-1981,6.2037034034729,228825
27-04-1981,6.208333253860474,110025
28-04-1981,6.263888597488403,175500
29-04-1981,6.134259223937988,184275
30-04-1981,6.083333253860474,86400
01-05-1981,5.995370268821716,110700
04-05-1981,5.902777791023254,164700
05-05-1981,5.842592477798462,276075
06-05-1981,5.77314829826355,230175
07-05-1981,5.745370388031006,192375
